gat,128,sage,128,embedding,1,1.000000,0.920095,0.885579,0.920567
gat,128,sage,128,embedding,1,1.000000,0.923404,0.878960,0.922459
gat,128,sage,128,embedding,1,1.000000,0.913002,0.876123,0.913475
gat,128,sage,128,embedding,1,1.000000,0.917731,0.876123,0.917731
gat,128,sage,128,embedding,1,1.000000,0.921040,0.879433,0.909693
gat,128,sage,128,embedding,1,1.000000,0.908747,0.870449,0.888889
gat,128,sage,128,embedding,1,1.000000,0.906856,0.859574,0.901182
gat,128,sage,128,embedding,1,1.000000,0.908747,0.870922,0.902600
